month_key,scenario,entity,service_line,account_code,client,amount
202508,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-95915
202508,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-27741
202508,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7197
202508,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,125190
202508,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-59355
202508,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17167
202508,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4454
202508,Budget,LLP,Advisory,REV-ADV,Oakline Foods,433335
202508,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-220536
202508,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-63784
202508,Budget,LLP,Advisory,DC-EXP,Oakline Foods,-16548
202508,Budget,LLP,Advisory,REV-ADV,Bramwell Media,375905
202508,Budget,LLP,Advisory,DC-STAFF,Bramwell Media,-141711
202508,Budget,LLP,Advisory,DC-SUBS,Bramwell Media,-40986
202508,Budget,LLP,Advisory,DC-EXP,Bramwell Media,-10633
202508,Budget,LLP,Advisory,REV-ADV,Marrow Klein,245382
202508,Budget,LLP,Advisory,DC-STAFF,Marrow Klein,-87110
202508,Budget,LLP,Advisory,DC-SUBS,Marrow Klein,-25194
202508,Budget,LLP,Advisory,DC-EXP,Marrow Klein,-6536
202508,Budget,LLP,Advisory,REV-ADV,Vantis Retail,177511
202508,Budget,LLP,Advisory,DC-STAFF,Vantis Retail,-65618
202508,Budget,LLP,Advisory,DC-SUBS,Vantis Retail,-18978
202508,Budget,LLP,Advisory,DC-EXP,Vantis Retail,-4924
202508,Budget,PRJ,Projects,REV-PRJ,Harding & Co,438888
202508,Budget,PRJ,Projects,DC-STAFF,Harding & Co,-202488
202508,Budget,PRJ,Projects,DC-SUBS,Harding & Co,-58564
202508,Budget,PRJ,Projects,DC-EXP,Harding & Co,-15194
202508,Budget,PRJ,Projects,REV-PRJ,Delphi Works,224113
202508,Budget,PRJ,Projects,DC-STAFF,Delphi Works,-108327
202508,Budget,PRJ,Projects,DC-SUBS,Delphi Works,-31330
202508,Budget,PRJ,Projects,DC-EXP,Delphi Works,-8128
202508,Budget,PRJ,Projects,REV-PRJ,Corven Group,168085
202508,Budget,PRJ,Projects,DC-STAFF,Corven Group,-78781
202508,Budget,PRJ,Projects,DC-SUBS,Corven Group,-22785
202508,Budget,PRJ,Projects,DC-EXP,Corven Group,-5911
202508,Budget,LLP,Support,REV-SUP,Kelby Foods,149457
202508,Budget,LLP,Support,DC-STAFF,Kelby Foods,-75449
202508,Budget,LLP,Support,DC-SUBS,Kelby Foods,-21821
202508,Budget,LLP,Support,DC-EXP,Kelby Foods,-5661
202508,Budget,LLP,Support,REV-SUP,Ashfield Care,109602
202508,Budget,LLP,Support,DC-STAFF,Ashfield Care,-56132
202508,Budget,LLP,Support,DC-SUBS,Ashfield Care,-16235
202508,Budget,LLP,Support,DC-EXP,Ashfield Care,-4212
202508,Budget,LLP,Support,REV-SUP,Nyle Distribution,99638
202508,Budget,LLP,Support,DC-STAFF,Nyle Distribution,-54681
202508,Budget,LLP,Support,DC-SUBS,Nyle Distribution,-15815
202508,Budget,LLP,Support,DC-EXP,Nyle Distribution,-4103
202508,Budget,LLP,Support,REV-SUP,Castleton Retail,90670
202508,Budget,LLP,Support,DC-STAFF,Castleton Retail,-41120
202508,Budget,LLP,Support,DC-SUBS,Castleton Retail,-11893
202508,Budget,LLP,Support,DC-EXP,Castleton Retail,-3085
202508,Budget,LLP,Central,OH-ADMIN,,-251258
202508,Budget,MSL,Central,OH-ADMIN,,-150755
202508,Budget,PRJ,Central,OH-ADMIN,,-100503
202508,Budget,LLP,Central,OH-PREM,,-84558
202508,Budget,MSL,Central,OH-PREM,,-50735
202508,Budget,PRJ,Central,OH-PREM,,-33823
202508,Budget,LLP,Central,OH-TECH,,-72478
202508,Budget,MSL,Central,OH-TECH,,-43487
202508,Budget,PRJ,Central,OH-TECH,,-28991
202508,Budget,LLP,Central,OH-MKT,,-43487
202508,Budget,MSL,Central,OH-MKT,,-26092
202508,Budget,PRJ,Central,OH-MKT,,-17395
202508,Budget,LLP,Central,OH-PROF,,-21744
202508,Budget,MSL,Central,OH-PROF,,-13046
202508,Budget,PRJ,Central,OH-PROF,,-8697
202508,Budget,LLP,Central,OH-OTHER,,-48319
202508,Budget,MSL,Central,OH-OTHER,,-28991
202508,Budget,PRJ,Central,OH-OTHER,,-19328
202509,Actual,MSL,Managed Services,REV-MAN,Peverel Group,615145
202509,Actual,MSL,Managed Services,DC-STAFF,Peverel Group,-250968
202509,Actual,MSL,Managed Services,DC-SUBS,Peverel Group,-72585
202509,Actual,MSL,Managed Services,DC-EXP,Peverel Group,-18831
202509,Actual,MSL,Managed Services,REV-MAN,Castleton Retail,499805
202509,Actual,MSL,Managed Services,DC-STAFF,Castleton Retail,-211238
202509,Actual,MSL,Managed Services,DC-SUBS,Castleton Retail,-61095
202509,Actual,MSL,Managed Services,DC-EXP,Castleton Retail,-15850
202509,Actual,MSL,Managed Services,REV-MAN,Trentham Group,288349
202509,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-123982
202509,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-35858
202509,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9303
202509,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,173010
202509,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-89607
202509,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-25916
202509,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6724
202509,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,115340
202509,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-55511
202509,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-16055
202509,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4165
202509,Actual,LLP,Advisory,REV-ADV,Oakline Foods,398883
202509,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-205770
202509,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-59513
202509,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15440
202509,Actual,LLP,Advisory,REV-ADV,Bramwell Media,346019
202509,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-132845
202509,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-38422
202509,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-9968
202509,Actual,LLP,Advisory,REV-ADV,Marrow Klein,225874
202509,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-81751
202509,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-23644
202509,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6134
202509,Actual,LLP,Advisory,REV-ADV,Vantis Retail,163398
202509,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-61535
202509,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-17797
202509,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4617
202509,Actual,PRJ,Projects,REV-PRJ,Harding & Co,451747
202509,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-222862
202509,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-64457
202509,Actual,PRJ,Projects,DC-EXP,Harding & Co,-16722
202509,Actual,PRJ,Projects,REV-PRJ,Delphi Works,230679
202509,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-118875
202509,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-34381
202509,Actual,PRJ,Projects,DC-EXP,Delphi Works,-8920
202509,Actual,PRJ,Projects,REV-PRJ,Corven Group,173010
202509,Actual,PRJ,Projects,DC-STAFF,Corven Group,-86620
202509,Actual,PRJ,Projects,DC-SUBS,Corven Group,-25052
202509,Actual,PRJ,Projects,DC-EXP,Corven Group,-6499
202509,Actual,LLP,Support,REV-SUP,Kelby Foods,144175
202509,Actual,LLP,Support,DC-STAFF,Kelby Foods,-73875
202509,Actual,LLP,Support,DC-SUBS,Kelby Foods,-21366
202509,Actual,LLP,Support,DC-EXP,Kelby Foods,-5543
202509,Actual,LLP,Support,REV-SUP,Ashfield Care,105728
202509,Actual,LLP,Support,DC-STAFF,Ashfield Care,-54950
202509,Actual,LLP,Support,DC-SUBS,Ashfield Care,-15893
202509,Actual,LLP,Support,DC-EXP,Ashfield Care,-4123
202509,Actual,LLP,Support,REV-SUP,Nyle Distribution,96116
202509,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-53477
202509,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15467
202509,Actual,LLP,Support,DC-EXP,Nyle Distribution,-4013
202509,Actual,LLP,Support,REV-SUP,Castleton Retail,87466
202509,Actual,LLP,Support,DC-STAFF,Castleton Retail,-40330
202509,Actual,LLP,Support,DC-SUBS,Castleton Retail,-11664
202509,Actual,LLP,Support,DC-EXP,Castleton Retail,-3026
202509,Actual,LLP,Central,OH-ADMIN,,-269126
202509,Actual,MSL,Central,OH-ADMIN,,-161476
202509,Actual,PRJ,Central,OH-ADMIN,,-107650
202509,Actual,LLP,Central,OH-PREM,,-86505
202509,Actual,MSL,Central,OH-PREM,,-51903
202509,Actual,PRJ,Central,OH-PREM,,-34602
202509,Actual,LLP,Central,OH-TECH,,-69684
202509,Actual,MSL,Central,OH-TECH,,-41811
202509,Actual,PRJ,Central,OH-TECH,,-27874
202509,Actual,LLP,Central,OH-MKT,,-28835
202509,Actual,MSL,Central,OH-MKT,,-17301
202509,Actual,PRJ,Central,OH-MKT,,-11534
202509,Actual,LLP,Central,OH-PROF,,-14417
202509,Actual,MSL,Central,OH-PROF,,-8650
202509,Actual,PRJ,Central,OH-PROF,,-5767
202509,Actual,LLP,Central,OH-DEP,,-12015
202509,Actual,MSL,Central,OH-DEP,,-7209
202509,Actual,PRJ,Central,OH-DEP,,-4806
202509,Actual,LLP,Central,OH-OTHER,,-11053
202509,Actual,MSL,Central,OH-OTHER,,-6632
202509,Actual,PRJ,Central,OH-OTHER,,-4421
202509,Budget,MSL,Managed Services,REV-MAN,Peverel Group,666346
202509,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-267083
202509,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-77246
202509,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20040
202509,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,541406
202509,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-224942
202509,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-65058
202509,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-16878
202509,Budget,MSL,Managed Services,REV-MAN,Trentham Group,312350
202509,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-132064
202509,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38196
202509,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-9909
202509,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,187410
202509,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-95723
202509,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-27685
202509,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7182
202509,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,124940
202509,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-59236
202509,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17132
202509,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4445
202509,Budget,LLP,Advisory,REV-ADV,Oakline Foods,432469
202509,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-220095
202509,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-63656
202509,Budget,LLP,Advisory,DC-EXP,Oakline Foods,-16515
202509,Budget,LLP,Advisory,REV-ADV,Bramwell Media,375154
202509,Budget,LLP,Advisory,DC-STAFF,Bramwell Media,-141428
202509,Budget,LLP,Advisory,DC-SUBS,Bramwell Media,-40904
202509,Budget,LLP,Advisory,DC-EXP,Bramwell Media,-10612
202509,Budget,LLP,Advisory,REV-ADV,Marrow Klein,244892
202509,Budget,LLP,Advisory,DC-STAFF,Marrow Klein,-86936
202509,Budget,LLP,Advisory,DC-SUBS,Marrow Klein,-25144
202509,Budget,LLP,Advisory,DC-EXP,Marrow Klein,-6523
202509,Budget,LLP,Advisory,REV-ADV,Vantis Retail,177156
202509,Budget,LLP,Advisory,DC-STAFF,Vantis Retail,-65487
202509,Budget,LLP,Advisory,DC-SUBS,Vantis Retail,-18940
202509,Budget,LLP,Advisory,DC-EXP,Vantis Retail,-4914
202509,Budget,PRJ,Projects,REV-PRJ,Harding & Co,438011
202509,Budget,PRJ,Projects,DC-STAFF,Harding & Co,-202084
202509,Budget,PRJ,Projects,DC-SUBS,Harding & Co,-58447
202509,Budget,PRJ,Projects,DC-EXP,Harding & Co,-15163
202509,Budget,PRJ,Projects,REV-PRJ,Delphi Works,223665
202509,Budget,PRJ,Projects,DC-STAFF,Delphi Works,-108110
202509,Budget,PRJ,Projects,DC-SUBS,Delphi Works,-31268
202509,Budget,PRJ,Projects,DC-EXP,Delphi Works,-8112
202509,Budget,PRJ,Projects,REV-PRJ,Corven Group,167749
202509,Budget,PRJ,Projects,DC-STAFF,Corven Group,-78623
202509,Budget,PRJ,Projects,DC-SUBS,Corven Group,-22740
202509,Budget,PRJ,Projects,DC-EXP,Corven Group,-5899
202509,Budget,LLP,Support,REV-SUP,Kelby Foods,149158
202509,Budget,LLP,Support,DC-STAFF,Kelby Foods,-75298
202509,Budget,LLP,Support,DC-SUBS,Kelby Foods,-21778
202509,Budget,LLP,Support,DC-EXP,Kelby Foods,-5650
202509,Budget,LLP,Support,REV-SUP,Ashfield Care,109382
202509,Budget,LLP,Support,DC-STAFF,Ashfield Care,-56020
202509,Budget,LLP,Support,DC-SUBS,Ashfield Care,-16202
202509,Budget,LLP,Support,DC-EXP,Ashfield Care,-4203
202509,Budget,LLP,Support,REV-SUP,Nyle Distribution,99439
202509,Budget,LLP,Support,DC-STAFF,Nyle Distribution,-54572
202509,Budget,LLP,Support,DC-SUBS,Nyle Distribution,-15783
202509,Budget,LLP,Support,DC-EXP,Nyle Distribution,-4095
202509,Budget,LLP,Support,REV-SUP,Castleton Retail,90489
202509,Budget,LLP,Support,DC-STAFF,Castleton Retail,-41038
202509,Budget,LLP,Support,DC-SUBS,Castleton Retail,-11869
202509,Budget,LLP,Support,DC-EXP,Castleton Retail,-3079
202509,Budget,LLP,Central,OH-ADMIN,,-250756
202509,Budget,MSL,Central,OH-ADMIN,,-150454
202509,Budget,PRJ,Central,OH-ADMIN,,-100303
202509,Budget,LLP,Central,OH-PREM,,-84389
202509,Budget,MSL,Central,OH-PREM,,-50634
202509,Budget,PRJ,Central,OH-PREM,,-33756
202509,Budget,LLP,Central,OH-TECH,,-72334
202509,Budget,MSL,Central,OH-TECH,,-43400
202509,Budget,PRJ,Central,OH-TECH,,-28933
202509,Budget,LLP,Central,OH-MKT,,-43400
202509,Budget,MSL,Central,OH-MKT,,-26040
202509,Budget,PRJ,Central,OH-MKT,,-17360
202509,Budget,LLP,Central,OH-PROF,,-21700
202509,Budget,MSL,Central,OH-PROF,,-13020
202509,Budget,PRJ,Central,OH-PROF,,-8680
202509,Budget,LLP,Central,OH-OTHER,,-48222
202509,Budget,MSL,Central,OH-OTHER,,-28933
202509,Budget,PRJ,Central,OH-OTHER,,-19289
202510,Actual,MSL,Managed Services,REV-MAN,Peverel Group,619648
202510,Actual,MSL,Managed Services,DC-STAFF,Peverel Group,-252805
202510,Actual,MSL,Managed Services,DC-SUBS,Peverel Group,-73117
202510,Actual,MSL,Managed Services,DC-EXP,Peverel Group,-18969
202510,Actual,MSL,Managed Services,REV-MAN,Castleton Retail ,503464
202510,Actual,MSL,Managed Services,DC-STAFF,Castleton Retail,-212784
202510,Actual,MSL,Managed Services,DC-SUBS,Castleton Retail,-61542
202510,Actual,MSL,Managed Services,DC-EXP,Castleton Retail,-15966
202510,Actual,MSL,Managed Services,REV-MAN,Trentham Group,290460
202510,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-124889
202510,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-36121
202510,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9371
202510,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,174276
202510,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-90263
202510,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-26106
202510,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6773
202510,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,116184
202510,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-55917
202510,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-16172
202510,Actual,MSL,Managed Services,DC-EXP,Ashfield Care,-4196
202510,Actual,LLP,Advisory,REV-ADV,Oakline Foods,401803
202510,Actual,LLP,Advisory,DC-STAFF,Oakline Foods,-207276
202510,Actual,LLP,Advisory,DC-SUBS,Oakline Foods,-59949
202510,Actual,LLP,Advisory,DC-EXP,Oakline Foods,-15553
202510,Actual,LLP,Advisory,REV-ADV,Bramwell Media,348552
202510,Actual,LLP,Advisory,DC-STAFF,Bramwell Media,-133818
202510,Actual,LLP,Advisory,DC-SUBS,Bramwell Media,-38703
202510,Actual,LLP,Advisory,DC-EXP,Bramwell Media,-10041
202510,Actual,LLP,Advisory,REV-ADV,Marrow Klein,227527
202510,Actual,LLP,Advisory,DC-STAFF,Marrow Klein,-82350
202510,Actual,LLP,Advisory,DC-SUBS,Marrow Klein,-23817
202510,Actual,LLP,Advisory,DC-EXP,Marrow Klein,-6179
202510,Actual,LLP,Advisory,REV-ADV,Vantis Retail,164594
202510,Actual,LLP,Advisory,DC-STAFF,Vantis Retail,-61985
202510,Actual,LLP,Advisory,DC-SUBS,Vantis Retail,-17927
202510,Actual,LLP,Advisory,DC-EXP,Vantis Retail,-4651
202510,Actual,PRJ,Projects,REV-PRJ,Harding & Co,455054
202510,Actual,PRJ,Projects,DC-STAFF,Harding & Co,-224493
202510,Actual,PRJ,Projects,DC-SUBS,Harding & Co,-64929
202510,Actual,PRJ,Projects,DC-EXP,Harding & Co,-16845
202510,Actual,PRJ,Projects,REV-PRJ,Delphi Works,232368
202510,Actual,PRJ,Projects,DC-STAFF,Delphi Works,-119745
202510,Actual,PRJ,Projects,DC-SUBS,Delphi Works,-34633
202510,Actual,PRJ,Projects,DC-EXP,Delphi Works,-8985
202510,Actual,PRJ,Projects,REV-PRJ,Corven Group,174276
202510,Actual,PRJ,Projects,DC-STAFF,Corven Group,-87254
202510,Actual,PRJ,Projects,DC-SUBS,Corven Group,-25236
202510,Actual,PRJ,Projects,DC-EXP,Corven Group,-6547
202510,Actual,LLP,Support,REV-SUP,Kelby Foods,145230
202510,Actual,LLP,Support,DC-STAFF,Kelby Foods,-74416
202510,Actual,LLP,Support,DC-SUBS,Kelby Foods,-21523
202510,Actual,LLP,Support,DC-EXP,Kelby Foods,-5584
202510,Actual,LLP,Support,REV-SUP,Ashfield Care,106502
202510,Actual,LLP,Support,DC-STAFF,Ashfield Care,-55352
202510,Actual,LLP,Support,DC-SUBS,Ashfield Care,-16009
202510,Actual,LLP,Support,DC-EXP,Ashfield Care,-4153
202510,Actual,LLP,Support,REV-SUP,Nyle Distribution,96820
202510,Actual,LLP,Support,DC-STAFF,Nyle Distribution,-53869
202510,Actual,LLP,Support,DC-SUBS,Nyle Distribution,-15580
202510,Actual,LLP,Support,DC-EXP,Nyle Distribution,-4042
202510,Actual,LLP,Support,REV-SUP,Castleton Retail,88106
202510,Actual,LLP,Support,DC-STAFF,Castleton Retail,-40625
202510,Actual,LLP,Support,DC-SUBS,Castleton Retail,-11750
202510,Actual,LLP,Support,DC-EXP,Castleton Retail,-3048
202510,Actual,LLP,Central,OH-ADMIN,,-271096
202510,Actual,MSL,Central,OH-ADMIN,,-162658
202510,Actual,PRJ,Central,OH-ADMIN,,-108438
202510,Actual,LLP,Central,OH-PREM,,-87138
202510,Actual,MSL,Central,OH-PREM,,-52283
202510,Actual,PRJ,Central,OH-PREM,,-34855
202510,Actual,LLP,Central,OH-TECH,,-70194
202510,Actual,MSL,Central,OH-TECH,,-42117
202510,Actual,PRJ,Central,OH-TECH,,-28078
202510,Actual,LLP,Central,OH-MKT,,-29046
202510,Actual,MSL,Central,OH-MKT,,-17428
202510,Actual,PRJ,Central,OH-MKT,,-11618
202510,Actual,LLP,Central,OH-PROF,,-14523
202510,Actual,MSL,Central,OH-PROF,,-8714
202510,Actual,PRJ,Central,OH-PROF,,-5809
202510,Actual,LLP,Central,OH-DEP,,-12102
202510,Actual,MSL,Central,OH-DEP,,-7261
202510,Actual,PRJ,Central,OH-DEP,,-4841
202510,Actual,LLP,Central,OH-OTHER,,-11134
202510,Actual,MSL,Central,OH-OTHER,,-6681
202510,Actual,PRJ,Central,OH-OTHER,,-4454
202510,Budget,MSL,Managed Services,REV-MAN,Peverel Group,666548
202510,Budget,MSL,Managed Services,DC-STAFF,Peverel Group,-267164
202510,Budget,MSL,Managed Services,DC-SUBS,Peverel Group,-77270
202510,Budget,MSL,Managed Services,DC-EXP,Peverel Group,-20046
202510,Budget,MSL,Managed Services,REV-MAN,Castleton Retail,541570
202510,Budget,MSL,Managed Services,DC-STAFF,Castleton Retail,-225010
202510,Budget,MSL,Managed Services,DC-SUBS,Castleton Retail,-65078
202510,Budget,MSL,Managed Services,DC-EXP,Castleton Retail,-16883
202510,Budget,MSL,Managed Services,REV-MAN,Trentham Group,312444
202510,Budget,MSL,Managed Services,DC-STAFF,Trentham Group,-132104
202510,Budget,MSL,Managed Services,DC-SUBS,Trentham Group,-38207
202510,Budget,MSL,Managed Services,DC-EXP,Trentham Group,-9912
202510,Budget,MSL,Managed Services,REV-MAN,Nyle Distribution,187467
202510,Budget,MSL,Managed Services,DC-STAFF,Nyle Distribution,-95752
202510,Budget,MSL,Managed Services,DC-SUBS,Nyle Distribution,-27694
202510,Budget,MSL,Managed Services,DC-EXP,Nyle Distribution,-7185
202510,Budget,MSL,Managed Services,REV-MAN,Ashfield Care,124978
202510,Budget,MSL,Managed Services,DC-STAFF,Ashfield Care,-59254
202510,Budget,MSL,Managed Services,DC-SUBS,Ashfield Care,-17138
202510,Budget,MSL,Managed Services,DC-EXP,Ashfield Care,-4446
202510,Budget,LLP,Advisory,REV-ADV,Oakline Foods,432600
202510,Budget,LLP,Advisory,DC-STAFF,Oakline Foods,-220162
202510,Budget,LLP,Advisory,DC-SUBS,Oakline Foods,-63676
202510,Budget,LLP,Advisory,DC-EXP,Oakline Foods,-16520
202510,Budget,LLP,Advisory,REV-ADV,Bramwell Media,375268
202510,Budget,LLP,Advisory,DC-STAFF,Bramwell Media,-141471
202510,Budget,LLP,Advisory,DC-SUBS,Bramwell Media,-40917
202510,Budget,LLP,Advisory,DC-EXP,Bramwell Media,-10615
202510,Budget,LLP,Advisory,REV-ADV,Marrow Klein,244966
202510,Budget,LLP,Advisory,DC-STAFF,Marrow Klein,-86962
202510,Budget,LLP,Advisory,DC-SUBS,Marrow Klein,-25151
202510,Budget,LLP,Advisory,DC-EXP,Marrow Klein,-6525
202510,Budget,LLP,Advisory,REV-ADV,Vantis Retail,177210
202510,Budget,LLP,Advisory,DC-STAFF,Vantis Retail,-65507
202510,Budget,LLP,Advisory,DC-SUBS,Vantis Retail,-18946
202510,Budget,LLP,Advisory,DC-EXP,Vantis Retail,-4915
202510,Budget,PRJ,Projects,REV-PRJ,Harding & Co,438144
202510,Budget,PRJ,Projects,DC-STAFF,Harding & Co,-202145
202510,Budget,PRJ,Projects,DC-SUBS,Harding & Co,-58465
202510,Budget,PRJ,Projects,DC-EXP,Harding & Co,-15168
202510,Budget,PRJ,Projects,REV-PRJ,Delphi Works,223733
202510,Budget,PRJ,Projects,DC-STAFF,Delphi Works,-108143
202510,Budget,PRJ,Projects,DC-SUBS,Delphi Works,-31277
202510,Budget,PRJ,Projects,DC-EXP,Delphi Works,-8114
202510,Budget,PRJ,Projects,REV-PRJ,Corven Group,167800
202510,Budget,PRJ,Projects,DC-STAFF,Corven Group,-78647
202510,Budget,PRJ,Projects,DC-SUBS,Corven Group,-22747
202510,Budget,PRJ,Projects,DC-EXP,Corven Group,-5901
202510,Budget,LLP,Support,REV-SUP,Kelby Foods,149203
202510,Budget,LLP,Support,DC-STAFF,Kelby Foods,-75321
202510,Budget,LLP,Support,DC-SUBS,Kelby Foods,-21784
202510,Budget,LLP,Support,DC-EXP,Kelby Foods,-5652
202510,Budget,LLP,Support,REV-SUP,Ashfield Care,109416
202510,Budget,LLP,Support,DC-STAFF,Ashfield Care,-56037
202510,Budget,LLP,Support,DC-SUBS,Ashfield Care,-16207
202510,Budget,LLP,Support,DC-EXP,Ashfield Care,-4205
202510,Budget,LLP,Support,REV-SUP,Nyle Distribution,99469
202510,Budget,LLP,Support,DC-STAFF,Nyle Distribution,-54588
202510,Budget,LLP,Support,DC-SUBS,Nyle Distribution,-15788
202510,Budget,LLP,Support,DC-EXP,Nyle Distribution,-4096
202510,Budget,LLP,Support,REV-SUP,Castleton Retail,90517
202510,Budget,LLP,Support,DC-STAFF,Castleton Retail,-41050
202510,Budget,LLP,Support,DC-SUBS,Castleton Retail,-11873
202510,Budget,LLP,Support,DC-EXP,Castleton Retail,-3080
202510,Budget,LLP,Central,OH-ADMIN,,-250832
202510,Budget,MSL,Central,OH-ADMIN,,-150499
202510,Budget,PRJ,Central,OH-ADMIN,,-100333
202510,Budget,LLP,Central,OH-PREM,,-84415
202510,Budget,MSL,Central,OH-PREM,,-50649
202510,Budget,PRJ,Central,OH-PREM,,-33766
202510,Budget,LLP,Central,OH-TECH,,-72356
202510,Budget,MSL,Central,OH-TECH,,-43413
202510,Budget,PRJ,Central,OH-TECH,,-28942
202510,Budget,LLP,Central,OH-MKT,,-43413
202510,Budget,MSL,Central,OH-MKT,,-26048
202510,Budget,PRJ,Central,OH-MKT,,-17365
202510,Budget,LLP,Central,OH-PROF,,-21707
202510,Budget,MSL,Central,OH-PROF,,-13024
202510,Budget,PRJ,Central,OH-PROF,,-8683
202510,Budget,LLP,Central,OH-OTHER,,-48237
202510,Budget,MSL,Central,OH-OTHER,,-28942
202510,Budget,PRJ,Central,OH-OTHER,,-19295
202511,Actual,MSL,Managed Services,REV-MAN,Peverel Group,616482
202511,Actual,MSL,Managed Services,DC-STAFF,Peverel Group,-251513
202511,Actual,MSL,Managed Services,DC-SUBS,Peverel Group,-72743
202511,Actual,MSL,Managed Services,DC-EXP,Peverel Group,-18872
202511,Actual,MSL,Managed Services,REV-MAN,CASTLETON RETAIL,500892
202511,Actual,MSL,Managed Services,DC-STAFF,Castleton Retail,-211697
202511,Actual,MSL,Managed Services,DC-SUBS,Castleton Retail,-61228
202511,Actual,MSL,Managed Services,DC-EXP,Castleton Retail,-15885
202511,Actual,MSL,Managed Services,REV-MAN,Trentham Group,288976
202511,Actual,MSL,Managed Services,DC-STAFF,Trentham Group,-124251
202511,Actual,MSL,Managed Services,DC-SUBS,Trentham Group,-35936
202511,Actual,MSL,Managed Services,DC-EXP,Trentham Group,-9323
202511,Actual,MSL,Managed Services,REV-MAN,Nyle Distribution,173386
202511,Actual,MSL,Managed Services,DC-STAFF,Nyle Distribution,-89802
202511,Actual,MSL,Managed Services,DC-SUBS,Nyle Distribution,-25973
202511,Actual,MSL,Managed Services,DC-EXP,Nyle Distribution,-6738
202511,Actual,MSL,Managed Services,REV-MAN,Ashfield Care,115590
202511,Actual,MSL,Managed Services,DC-STAFF,Ashfield Care,-55631
202511,Actual,MSL,Managed Services,DC-SUBS,Ashfield Care,-16090
