date,rule_id,feed_code,run_seq,units_checked,units_failed,minutes_late
2026-05-11,R-047,EDI,1,10088,0,
2026-05-11,R-048,POS,1,2322423,0,
2026-05-12,R-001,POS,1,2208902,0,
2026-05-12,R-002,POS,1,4,0,0
2026-05-12,R-003,POS,1,2208902,0,
2026-05-12,R-004,POS,1,16960563,0,
2026-05-12,R-005,POS,1,2208902,0,
2026-05-12,R-006,POS,1,2208902,0,
2026-05-12,R-007,ECOM,1,144785,0,
2026-05-12,R-008,ECOM,1,144785,0,
2026-05-12,R-009,ECOM,1,144785,0,
2026-05-12,R-010,GL,1,90783,0,
2026-05-12,R-011,GL,1,90783,0,
2026-05-12,R-012,GL,1,1,0,0
2026-05-12,R-013,LOY,1,1855703,0,
2026-05-12,R-014,LOY,1,1855703,3592,
2026-05-12,R-015,LOY,1,1855703,82,
2026-05-12,R-016,ECOM,1,1029433,0,
2026-05-12,R-017,EDI,1,3,0,0
2026-05-12,R-018,EDI,1,8802,0,
2026-05-12,R-019,EDI,1,8802,0,
2026-05-12,R-020,EDI,1,8802,0,
2026-05-12,R-022,EDI,1,1577870,0,
2026-05-12,R-023,ECOM,1,1,0,0
2026-05-12,R-024,GL,1,90783,0,
2026-05-12,R-025,GL,1,90783,0,
2026-05-12,R-026,GL,1,40526063,0,
2026-05-12,R-027,LOG,1,31261,0,
2026-05-12,R-028,LOG,1,2,0,0
2026-05-12,R-029,LOG,1,31261,0,
2026-05-12,R-030,LOG,1,31261,0,
2026-05-12,R-031,LOG,1,31261,0,
2026-05-12,R-032,LOY,1,1,0,0
2026-05-12,R-033,LOY,1,1855703,0,
2026-05-12,R-034,LOY,1,1855703,0,
2026-05-12,R-035,PRD,1,84006,0,
2026-05-12,R-036,PRD,1,1,0,0
2026-05-12,R-037,PRD,1,84006,0,
2026-05-12,R-038,PRD,1,84006,0,
2026-05-12,R-039,PRD,1,84006,0,
2026-05-12,R-040,STO,1,641,0,
2026-05-12,R-041,STO,1,1,0,0
2026-05-12,R-042,STO,1,641,0,
2026-05-12,R-043,STO,1,641,0,
2026-05-12,R-044,STO,1,641,0,
2026-05-12,R-045,ECOM,1,144785,0,
2026-05-12,R-046,ECOM,1,144785,0,
2026-05-12,R-047,EDI,1,8802,0,
2026-05-12,R-048,POS,1,2208902,0,
2026-05-13,R-001,POS,1,2241881,0,
2026-05-13,R-002,POS,1,4,0,0
2026-05-13,R-003,POS,1,2241881,0,
2026-05-13,R-004,POS,1,17123209,0,
2026-05-13,R-005,POS,1,2241881,0,
2026-05-13,R-006,POS,1,2241881,0,
2026-05-13,R-007,ECOM,1,142387,0,
2026-05-13,R-008,ECOM,1,142387,0,
2026-05-13,R-009,ECOM,1,142387,0,
2026-05-13,R-010,GL,1,93622,0,
2026-05-13,R-011,GL,1,93622,0,
2026-05-13,R-012,GL,1,1,0,0
2026-05-13,R-013,LOY,1,1855993,0,
2026-05-13,R-014,LOY,1,1855993,4174,
2026-05-13,R-015,LOY,1,1855993,0,
2026-05-13,R-016,ECOM,1,1008137,0,
2026-05-13,R-017,EDI,1,3,0,0
2026-05-13,R-018,EDI,1,8573,0,
2026-05-13,R-019,EDI,1,8573,0,
2026-05-13,R-020,EDI,1,8573,0,
2026-05-13,R-022,EDI,1,1526606,0,
2026-05-13,R-023,ECOM,1,1,0,0
2026-05-13,R-024,GL,1,93622,0,
2026-05-13,R-025,GL,1,93622,0,
2026-05-13,R-026,GL,1,41586468,0,
2026-05-13,R-027,LOG,1,30672,0,
2026-05-13,R-028,LOG,1,2,0,0
2026-05-13,R-029,LOG,1,30672,0,
2026-05-13,R-030,LOG,1,30672,0,
2026-05-13,R-031,LOG,1,30672,0,
2026-05-13,R-032,LOY,1,1,0,0
2026-05-13,R-033,LOY,1,1855993,0,
2026-05-13,R-034,LOY,1,1855993,0,
2026-05-13,R-035,PRD,1,84012,0,
2026-05-13,R-036,PRD,1,1,0,0
2026-05-13,R-037,PRD,1,84012,0,
2026-05-13,R-038,PRD,1,84012,0,
2026-05-13,R-039,PRD,1,84012,0,
2026-05-13,R-040,STO,1,641,0,
2026-05-13,R-041,STO,1,1,0,0
2026-05-13,R-042,STO,1,641,0,
2026-05-13,R-043,STO,1,641,0,
2026-05-13,R-044,STO,1,641,0,
2026-05-13,R-045,ECOM,1,142387,0,
2026-05-13,R-046,ECOM,1,142387,0,
2026-05-13,R-047,EDI,1,8573,0,
2026-05-13,R-048,POS,1,2241881,0,
2026-05-14,R-001,POS,1,2262900,0,
2026-05-14,R-002,POS,1,4,0,0
2026-05-14,R-003,POS,1,2262900,0,
2026-05-14,R-004,POS,1,17272505,0,
2026-05-14,R-005,POS,1,2262900,0,
2026-05-14,R-006,POS,1,2262900,0,
2026-05-14,R-007,ECOM,1,138485,0,
2026-05-14,R-008,ECOM,1,138485,0,
2026-05-14,R-009,ECOM,1,138485,0,
2026-05-14,R-010,GL,1,93227,0,
2026-05-14,R-011,GL,1,93227,0,
2026-05-14,R-012,GL,1,1,0,0
2026-05-14,R-013,LOY,1,1856363,0,
2026-05-14,R-014,LOY,1,1856363,4170,
2026-05-14,R-015,LOY,1,1856363,0,
2026-05-14,R-016,ECOM,1,981216,0,
2026-05-14,R-017,EDI,1,3,0,0
2026-05-14,R-018,EDI,1,8568,0,
2026-05-14,R-019,EDI,1,8568,0,
2026-05-14,R-020,EDI,1,8568,0,
2026-05-14,R-022,EDI,1,1535838,0,
2026-05-14,R-023,ECOM,1,1,0,0
2026-05-14,R-024,GL,1,93227,0,
2026-05-14,R-025,GL,1,93227,0,
2026-05-14,R-026,GL,1,41370053,0,
2026-05-14,R-027,LOG,1,29880,0,
2026-05-14,R-028,LOG,1,2,0,0
2026-05-14,R-029,LOG,1,29880,0,
2026-05-14,R-030,LOG,1,29880,0,
2026-05-14,R-031,LOG,1,29880,0,
2026-05-14,R-032,LOY,1,1,0,0
2026-05-14,R-033,LOY,1,1856363,0,
2026-05-14,R-034,LOY,1,1856363,0,
2026-05-14,R-035,PRD,1,84012,0,
2026-05-14,R-036,PRD,1,1,0,0
2026-05-14,R-037,PRD,1,84012,0,
2026-05-14,R-038,PRD,1,84012,0,
2026-05-14,R-039,PRD,1,84012,0,
2026-05-14,R-040,STO,1,641,0,
2026-05-14,R-041,STO,1,1,0,0
2026-05-14,R-042,STO,1,641,0,
2026-05-14,R-043,STO,1,641,0,
2026-05-14,R-044,STO,1,641,0,
2026-05-14,R-045,ECOM,1,138485,0,
2026-05-14,R-046,ECOM,1,138485,0,
2026-05-14,R-047,EDI,1,8568,0,
2026-05-14,R-048,POS,1,2262900,0,
2026-05-15,R-001,POS,1,2588369,0,
2026-05-15,R-002,POS,1,4,0,0
2026-05-15,R-003,POS,1,2588369,0,
2026-05-15,R-004,POS,1,19834848,0,
2026-05-15,R-005,POS,1,2588369,0,
2026-05-15,R-006,POS,1,2588369,0,
2026-05-15,R-007,ECOM,1,144407,0,
2026-05-15,R-008,ECOM,1,144407,0,
2026-05-15,R-009,ECOM,1,144407,0,
2026-05-15,R-010,GL,1,97629,0,
2026-05-15,R-011,GL,1,97629,0,
2026-05-15,R-012,GL,1,1,0,0
2026-05-15,R-013,LOY,1,1856704,0,
2026-05-15,R-014,LOY,1,1856704,3657,
2026-05-15,R-015,LOY,1,1856704,0,
2026-05-15,R-016,ECOM,1,1019024,0,
2026-05-15,R-017,EDI,1,3,0,0
2026-05-15,R-018,EDI,1,8822,0,
2026-05-15,R-019,EDI,1,8822,0,
2026-05-15,R-020,EDI,1,8822,0,
2026-05-15,R-021,PRD,1,84020,0,
2026-05-15,R-022,EDI,1,1569488,0,
2026-05-15,R-023,ECOM,1,1,0,0
2026-05-15,R-024,GL,1,97629,0,
2026-05-15,R-025,GL,1,97629,0,
2026-05-15,R-026,GL,1,43287266,0,
2026-05-15,R-027,LOG,1,30679,0,
2026-05-15,R-028,LOG,1,2,0,0
2026-05-15,R-029,LOG,1,30679,0,
2026-05-15,R-030,LOG,1,30679,0,
2026-05-15,R-031,LOG,1,30679,0,
2026-05-15,R-032,LOY,1,1,0,0
2026-05-15,R-033,LOY,1,1856704,0,
2026-05-15,R-034,LOY,1,1856704,0,
2026-05-15,R-035,PRD,1,84020,0,
2026-05-15,R-036,PRD,1,1,0,0
2026-05-15,R-037,PRD,1,84020,0,
2026-05-15,R-038,PRD,1,84020,0,
2026-05-15,R-039,PRD,1,84020,0,
2026-05-15,R-040,STO,1,642,0,
2026-05-15,R-041,STO,1,1,0,0
2026-05-15,R-042,STO,1,642,0,
2026-05-15,R-043,STO,1,642,0,
2026-05-15,R-044,STO,1,642,0,
2026-05-15,R-045,ECOM,1,144407,0,
2026-05-15,R-046,ECOM,1,144407,0,
2026-05-15,R-047,EDI,1,8822,0,
2026-05-15,R-048,POS,1,2588369,0,
2026-05-16,R-001,POS,1,2873401,0,
2026-05-16,R-002,POS,1,4,0,0
2026-05-16,R-003,POS,1,2873401,0,
2026-05-16,R-004,POS,1,21948573,0,
2026-05-16,R-005,POS,1,2873401,0,
2026-05-16,R-006,POS,1,2873401,0,
2026-05-16,R-007,ECOM,1,128399,0,
2026-05-16,R-008,ECOM,1,128399,0,
2026-05-16,R-009,ECOM,1,128399,0,
2026-05-16,R-013,LOY,1,1857103,0,
2026-05-16,R-014,LOY,1,1857103,4284,
2026-05-16,R-015,LOY,1,1857103,0,
2026-05-16,R-016,ECOM,1,914388,0,
2026-05-16,R-017,EDI,1,3,0,0
2026-05-16,R-018,EDI,1,8053,0,
2026-05-16,R-019,EDI,1,8053,0,
2026-05-16,R-020,EDI,1,8053,0,
2026-05-16,R-021,PRD,1,84027,0,
2026-05-16,R-022,EDI,1,1444395,0,
2026-05-16,R-023,ECOM,1,1,0,0
2026-05-16,R-027,LOG,1,28884,0,
2026-05-16,R-028,LOG,1,2,0,0
2026-05-16,R-029,LOG,1,28884,0,
2026-05-16,R-030,LOG,1,28884,0,
2026-05-16,R-031,LOG,1,28884,0,
2026-05-16,R-032,LOY,1,1,0,0
2026-05-16,R-033,LOY,1,1857103,0,
2026-05-16,R-034,LOY,1,1857103,0,
2026-05-16,R-035,PRD,1,84027,0,
2026-05-16,R-036,PRD,1,1,0,0
2026-05-16,R-037,PRD,1,84027,0,
2026-05-16,R-038,PRD,1,84027,0,
2026-05-16,R-039,PRD,1,84027,0,
2026-05-16,R-040,STO,1,642,0,
2026-05-16,R-041,STO,1,1,0,0
2026-05-16,R-042,STO,1,642,0,
2026-05-16,R-043,STO,1,642,0,
2026-05-16,R-044,STO,1,642,0,
2026-05-16,R-045,ECOM,1,128399,0,
2026-05-16,R-046,ECOM,1,128399,0,
2026-05-16,R-047,EDI,1,8053,0,
2026-05-16,R-048,POS,1,2873401,0,
2026-05-17,R-001,POS,1,2392839,0,
2026-05-17,R-002,POS,1,4,0,0
2026-05-17,R-003,POS,1,2392839,0,
2026-05-17,R-004,POS,1,18186441,0,
2026-05-17,R-005,POS,1,2392839,0,
2026-05-17,R-006,POS,1,2392839,0,
2026-05-17,R-007,ECOM,1,152508,0,
2026-05-17,R-008,ECOM,1,152508,0,
2026-05-17,R-009,ECOM,1,152508,0,
2026-05-17,R-013,LOY,1,1857450,0,
2026-05-17,R-014,LOY,1,1857450,4417,
2026-05-17,R-015,LOY,1,1857450,0,
2026-05-17,R-016,ECOM,1,1078121,0,
2026-05-17,R-021,PRD,1,84030,0,
2026-05-17,R-023,ECOM,1,1,0,0
2026-05-17,R-027,LOG,1,21203,0,
2026-05-17,R-028,LOG,1,2,0,0
2026-05-17,R-029,LOG,1,21203,0,
2026-05-17,R-030,LOG,1,21203,0,
2026-05-17,R-031,LOG,1,21203,0,
2026-05-17,R-032,LOY,1,1,0,0
2026-05-17,R-033,LOY,1,1857450,0,
2026-05-17,R-034,LOY,1,1857450,0,
2026-05-17,R-035,PRD,1,84030,0,
2026-05-17,R-036,PRD,1,1,0,0
2026-05-17,R-037,PRD,1,84030,0,
2026-05-17,R-038,PRD,1,84030,0,
2026-05-17,R-039,PRD,1,84030,0,
2026-05-17,R-040,STO,1,642,0,
2026-05-17,R-041,STO,1,1,0,0
2026-05-17,R-042,STO,1,642,0,
2026-05-17,R-043,STO,1,642,0,
2026-05-17,R-044,STO,1,642,0,
2026-05-17,R-045,ECOM,1,152508,0,
2026-05-17,R-046,ECOM,1,152508,0,
2026-05-17,R-048,POS,1,2392839,0,
2026-05-18,R-001,POS,1,2214463,0,
2026-05-18,R-002,POS,1,4,0,0
2026-05-18,R-003,POS,1,2214463,0,
2026-05-18,R-004,POS,1,17013717,0,
2026-05-18,R-005,POS,1,2214463,0,
2026-05-18,R-006,POS,1,2214463,0,
2026-05-18,R-007,ECOM,1,150207,0,
2026-05-18,R-008,ECOM,1,150207,0,
2026-05-18,R-009,ECOM,1,150207,0,
2026-05-18,R-010,GL,1,92729,0,
2026-05-18,R-011,GL,1,92729,0,
2026-05-18,R-012,GL,1,1,0,0
2026-05-18,R-013,LOY,1,1857823,0,
2026-05-18,R-014,LOY,1,1857823,4321,
2026-05-18,R-015,LOY,1,1857823,0,
2026-05-18,R-016,ECOM,1,1063810,0,
2026-05-18,R-017,EDI,1,3,0,0
2026-05-18,R-018,EDI,1,9869,0,
2026-05-18,R-019,EDI,1,9869,0,
2026-05-18,R-020,EDI,1,9869,0,
2026-05-18,R-021,PRD,1,84036,0,
2026-05-18,R-022,EDI,1,1759910,0,
2026-05-18,R-023,ECOM,1,1,0,0
2026-05-18,R-024,GL,1,92729,0,
2026-05-18,R-025,GL,1,92729,0,
2026-05-18,R-026,GL,1,41089531,0,
2026-05-18,R-027,LOG,1,32223,0,
2026-05-18,R-028,LOG,1,2,0,0
2026-05-18,R-029,LOG,1,32223,0,
2026-05-18,R-030,LOG,1,32223,0,
2026-05-18,R-031,LOG,1,32223,0,
2026-05-18,R-032,LOY,1,1,0,0
2026-05-18,R-033,LOY,1,1857823,0,
2026-05-18,R-034,LOY,1,1857823,0,
2026-05-18,R-035,PRD,1,84036,0,
2026-05-18,R-036,PRD,1,1,0,0
2026-05-18,R-037,PRD,1,84036,0,
2026-05-18,R-038,PRD,1,84036,0,
2026-05-18,R-039,PRD,1,84036,0,
2026-05-18,R-040,STO,1,642,0,
2026-05-18,R-041,STO,1,1,0,0
2026-05-18,R-042,STO,1,642,0,
2026-05-18,R-043,STO,1,642,0,
2026-05-18,R-044,STO,1,642,0,
2026-05-18,R-045,ECOM,1,150207,0,
2026-05-18,R-046,ECOM,1,150207,0,
2026-05-18,R-047,EDI,1,9869,0,
2026-05-18,R-048,POS,1,2214463,0,
2026-05-19,R-001,POS,1,2164128,0,
2026-05-19,R-002,POS,1,4,0,0
2026-05-19,R-003,POS,1,2164128,0,
2026-05-19,R-004,POS,1,16611988,0,
2026-05-19,R-005,POS,1,2164128,0,
2026-05-19,R-006,POS,1,2164128,0,
2026-05-19,R-007,ECOM,1,145032,0,
2026-05-19,R-008,ECOM,1,145032,0,
2026-05-19,R-009,ECOM,1,145032,0,
2026-05-19,R-010,GL,1,90650,0,
2026-05-19,R-011,GL,1,90650,0,
2026-05-19,R-012,GL,1,1,0,0
2026-05-19,R-013,LOY,1,1858212,0,
2026-05-19,R-014,LOY,1,1858212,4237,
2026-05-19,R-015,LOY,1,1858212,0,
2026-05-19,R-016,ECOM,1,1027115,0,
2026-05-19,R-017,EDI,1,3,0,22
2026-05-19,R-018,EDI,1,8805,0,
2026-05-19,R-019,EDI,1,8805,0,
2026-05-19,R-020,EDI,1,8805,0,
2026-05-19,R-021,PRD,1,84047,0,
2026-05-19,R-022,EDI,1,1566449,0,
2026-05-19,R-023,ECOM,1,1,0,0
2026-05-19,R-024,GL,1,90650,0,
2026-05-19,R-025,GL,1,90650,0,
2026-05-19,R-026,GL,1,40467012,0,
2026-05-19,R-027,LOG,1,31483,0,
2026-05-19,R-028,LOG,1,2,0,0
2026-05-19,R-029,LOG,1,31483,0,
2026-05-19,R-030,LOG,1,31483,0,
2026-05-19,R-031,LOG,1,31483,0,
2026-05-19,R-032,LOY,1,1,0,0
2026-05-19,R-033,LOY,1,1858212,0,
2026-05-19,R-034,LOY,1,1858212,0,
2026-05-19,R-035,PRD,1,84047,0,
2026-05-19,R-036,PRD,1,1,0,0
2026-05-19,R-037,PRD,1,84047,0,
2026-05-19,R-038,PRD,1,84047,0,
2026-05-19,R-039,PRD,1,84047,0,
2026-05-19,R-040,STO,1,642,0,
2026-05-19,R-041,STO,1,1,0,0
2026-05-19,R-042,STO,1,642,0,
2026-05-19,R-043,STO,1,642,0,
2026-05-19,R-044,STO,1,642,0,
2026-05-19,R-045,ECOM,1,145032,0,
2026-05-19,R-046,ECOM,1,145032,0,
2026-05-19,R-047,EDI,1,8805,0,
2026-05-19,R-048,POS,1,2164128,0,
2026-05-20,R-001,POS,1,2259549,0,
2026-05-20,R-002,POS,1,4,0,0
2026-05-20,R-003,POS,1,2259549,0,
2026-05-20,R-004,POS,1,17286986,0,
2026-05-20,R-005,POS,1,2259549,0,
2026-05-20,R-006,POS,1,2259549,0,
2026-05-20,R-007,ECOM,1,140391,0,
2026-05-20,R-008,ECOM,1,140391,0,
2026-05-20,R-009,ECOM,1,140391,0,
2026-05-20,R-010,GL,1,93507,0,
2026-05-20,R-011,GL,1,93507,0,
2026-05-20,R-012,GL,1,1,0,0
2026-05-20,R-013,LOY,1,1858563,0,
2026-05-20,R-014,LOY,1,1858563,4449,
2026-05-20,R-015,LOY,1,1858563,0,
2026-05-20,R-016,ECOM,1,991174,0,
2026-05-20,R-017,EDI,1,3,0,0
2026-05-20,R-018,EDI,1,8788,0,
2026-05-20,R-019,EDI,1,8788,0,
2026-05-20,R-020,EDI,1,8788,0,
2026-05-20,R-021,PRD,1,84058,0,
2026-05-20,R-022,EDI,1,1563955,0,
2026-05-20,R-023,ECOM,1,1,0,0
2026-05-20,R-024,GL,1,93507,0,
2026-05-20,R-025,GL,1,93507,0,
2026-05-20,R-026,GL,1,41730211,0,
2026-05-20,R-027,LOG,1,30285,0,
2026-05-20,R-028,LOG,1,2,0,0
2026-05-20,R-029,LOG,1,30285,0,
2026-05-20,R-030,LOG,1,30285,0,
2026-05-20,R-031,LOG,1,30285,0,
2026-05-20,R-032,LOY,1,1,0,0
2026-05-20,R-033,LOY,1,1858563,0,
2026-05-20,R-034,LOY,1,1858563,0,
2026-05-20,R-035,PRD,1,84058,0,
2026-05-20,R-036,PRD,1,1,0,0
2026-05-20,R-037,PRD,1,84058,0,
2026-05-20,R-038,PRD,1,84058,0,
2026-05-20,R-039,PRD,1,84058,0,
2026-05-20,R-040,STO,1,642,0,
2026-05-20,R-041,STO,1,1,0,0
2026-05-20,R-042,STO,1,642,0,
2026-05-20,R-043,STO,1,642,0,
2026-05-20,R-044,STO,1,642,0,
2026-05-20,R-045,ECOM,1,140391,0,
2026-05-20,R-046,ECOM,1,140391,0,
2026-05-20,R-047,EDI,1,8788,0,
2026-05-20,R-048,POS,1,2259549,0,
2026-05-21,R-001,POS,1,2336050,0,
2026-05-21,R-002,POS,1,4,0,0
2026-05-21,R-003,POS,1,2336050,0,
2026-05-21,R-004,POS,1,17887589,0,
2026-05-21,R-005,POS,1,2336050,0,
2026-05-21,R-006,POS,1,2336050,0,
2026-05-21,R-007,ECOM,1,139968,0,
2026-05-21,R-008,ECOM,1,139968,0,
2026-05-21,R-009,ECOM,1,139968,0,
2026-05-21,R-010,GL,1,93631,0,
2026-05-21,R-011,GL,1,93631,0,
2026-05-21,R-012,GL,1,1,0,0
2026-05-21,R-013,LOY,1,1858857,0,
2026-05-21,R-014,LOY,1,1858857,3930,
2026-05-21,R-015,LOY,1,1858857,0,
2026-05-21,R-016,ECOM,1,991660,0,
2026-05-21,R-017,EDI,1,3,0,0
2026-05-21,R-018,EDI,1,8581,0,
2026-05-21,R-019,EDI,1,8581,0,
2026-05-21,R-020,EDI,1,8581,0,
2026-05-21,R-021,PRD,1,84058,0,
2026-05-21,R-022,EDI,1,1534464,0,
2026-05-21,R-023,ECOM,1,1,0,0
2026-05-21,R-024,GL,1,93631,0,
2026-05-21,R-025,GL,1,93631,0,
2026-05-21,R-026,GL,1,41460492,0,
2026-05-21,R-027,LOG,1,31270,0,
2026-05-21,R-028,LOG,1,2,0,0
2026-05-21,R-029,LOG,1,31270,0,
2026-05-21,R-030,LOG,1,31270,0,
2026-05-21,R-031,LOG,1,31270,0,
2026-05-21,R-032,LOY,1,1,0,0
2026-05-21,R-033,LOY,1,1858857,0,
2026-05-21,R-034,LOY,1,1858857,0,
2026-05-21,R-035,PRD,1,84058,0,
2026-05-21,R-036,PRD,1,1,0,0
2026-05-21,R-037,PRD,1,84058,0,
2026-05-21,R-038,PRD,1,84058,0,
2026-05-21,R-039,PRD,1,84058,0,
2026-05-21,R-040,STO,1,642,0,
2026-05-21,R-041,STO,1,1,0,0
2026-05-21,R-042,STO,1,642,0,
2026-05-21,R-043,STO,1,642,0,
2026-05-21,R-044,STO,1,642,0,
2026-05-21,R-045,ECOM,1,139968,0,
2026-05-21,R-046,ECOM,1,139968,0,
2026-05-21,R-047,EDI,1,8581,0,
2026-05-21,R-048,POS,1,2336050,0,
2026-05-22,R-001,POS,1,2591852,0,
2026-05-22,R-002,POS,1,4,0,0
2026-05-22,R-003,POS,1,2591852,0,
2026-05-22,R-004,POS,1,19822560,0,
2026-05-22,R-005,POS,1,2591852,0,
2026-05-22,R-006,POS,1,2591852,0,
2026-05-22,R-007,ECOM,1,145658,0,
2026-05-22,R-008,ECOM,1,145658,0,
2026-05-22,R-009,ECOM,1,145658,0,
2026-05-22,R-010,GL,1,96311,0,
2026-05-22,R-011,GL,1,96311,0,
2026-05-22,R-012,GL,1,1,0,0
2026-05-22,R-013,LOY,1,1859228,0,
2026-05-22,R-014,LOY,1,1859228,3870,
2026-05-22,R-015,LOY,1,1859228,0,
2026-05-22,R-016,ECOM,1,1030351,0,
2026-05-22,R-017,EDI,1,3,0,0
2026-05-22,R-018,EDI,1,9038,0,
2026-05-22,R-019,EDI,1,9038,0,
2026-05-22,R-020,EDI,1,9038,0,
2026-05-22,R-021,PRD,1,84068,0,
2026-05-22,R-022,EDI,1,1612845,0,
2026-05-22,R-023,ECOM,1,1,0,0
2026-05-22,R-024,GL,1,96311,0,
2026-05-22,R-025,GL,1,96311,0,
2026-05-22,R-026,GL,1,42824043,0,
2026-05-22,R-027,LOG,1,31848,0,
2026-05-22,R-028,LOG,1,2,0,0
2026-05-22,R-029,LOG,1,31848,0,
2026-05-22,R-030,LOG,1,31848,0,
2026-05-22,R-031,LOG,1,31848,0,
2026-05-22,R-032,LOY,1,1,0,0
2026-05-22,R-033,LOY,1,1859228,0,
2026-05-22,R-034,LOY,1,1859228,0,
2026-05-22,R-035,PRD,1,84068,0,
2026-05-22,R-036,PRD,1,1,0,0
2026-05-22,R-037,PRD,1,84068,0,
2026-05-22,R-038,PRD,1,84068,0,
2026-05-22,R-039,PRD,1,84068,0,
2026-05-22,R-040,STO,1,642,0,
2026-05-22,R-041,STO,1,1,0,0
2026-05-22,R-042,STO,1,642,0,
2026-05-22,R-043,STO,1,642,0,
2026-05-22,R-044,STO,1,642,0,
2026-05-22,R-045,ECOM,1,145658,0,
2026-05-22,R-046,ECOM,1,145658,0,
2026-05-22,R-047,EDI,1,9038,0,
2026-05-22,R-048,POS,1,2591852,0,
2026-05-23,R-001,POS,1,2910627,0,
2026-05-23,R-002,POS,1,4,0,0
2026-05-23,R-003,POS,1,2910627,0,
2026-05-23,R-004,POS,1,22191374,0,
2026-05-23,R-005,POS,1,2910627,0,
2026-05-23,R-006,POS,1,2910627,0,
2026-05-23,R-007,ECOM,1,129740,0,
2026-05-23,R-008,ECOM,1,129740,0,
2026-05-23,R-009,ECOM,1,129740,0,
2026-05-23,R-013,LOY,1,1859540,0,
2026-05-23,R-014,LOY,1,1859540,4416,
2026-05-23,R-015,LOY,1,1859540,0,
2026-05-23,R-016,ECOM,1,923020,0,
2026-05-23,R-017,EDI,1,3,0,0
2026-05-23,R-018,EDI,1,7953,0,
2026-05-23,R-019,EDI,1,7953,0,
2026-05-23,R-020,EDI,1,7953,0,
2026-05-23,R-021,PRD,1,84077,0,
2026-05-23,R-022,EDI,1,1415244,0,
2026-05-23,R-023,ECOM,1,1,0,0
2026-05-23,R-027,LOG,1,28675,0,
2026-05-23,R-028,LOG,1,2,0,0
2026-05-23,R-029,LOG,1,28675,0,
2026-05-23,R-030,LOG,1,28675,0,
2026-05-23,R-031,LOG,1,28675,0,
2026-05-23,R-032,LOY,1,1,0,0
2026-05-23,R-033,LOY,1,1859540,0,
2026-05-23,R-034,LOY,1,1859540,0,
2026-05-23,R-035,PRD,1,84077,0,
2026-05-23,R-036,PRD,1,1,0,0
2026-05-23,R-037,PRD,1,84077,0,
2026-05-23,R-038,PRD,1,84077,0,
2026-05-23,R-039,PRD,1,84077,0,
2026-05-23,R-040,STO,1,642,0,
2026-05-23,R-041,STO,1,1,0,0
2026-05-23,R-042,STO,1,642,0,
2026-05-23,R-043,STO,1,642,0,
2026-05-23,R-044,STO,1,642,0,
2026-05-23,R-045,ECOM,1,129740,0,
2026-05-23,R-046,ECOM,1,129740,0,
2026-05-23,R-047,EDI,1,7953,0,
2026-05-23,R-048,POS,1,2910627,0,
2026-05-24,R-001,POS,1,2457997,0,
2026-05-24,R-002,POS,1,4,0,0
2026-05-24,R-003,POS,1,2457997,0,
2026-05-24,R-004,POS,1,18759938,0,
2026-05-24,R-005,POS,1,2457997,0,
2026-05-24,R-006,POS,1,2457997,0,
2026-05-24,R-007,ECOM,1,145756,0,
2026-05-24,R-008,ECOM,1,145756,0,
2026-05-24,R-009,ECOM,1,145756,0,
2026-05-24,R-013,LOY,1,1859928,0,
2026-05-24,R-014,LOY,1,1859928,3820,
2026-05-24,R-015,LOY,1,1859928,0,
2026-05-24,R-016,ECOM,1,1026684,0,
2026-05-24,R-021,PRD,1,84079,0,
2026-05-24,R-023,ECOM,1,1,0,0
2026-05-24,R-027,LOG,1,21085,0,
2026-05-24,R-028,LOG,1,2,0,0
2026-05-24,R-029,LOG,1,21085,0,
2026-05-24,R-030,LOG,1,21085,0,
2026-05-24,R-031,LOG,1,21085,0,
2026-05-24,R-032,LOY,1,1,0,0
2026-05-24,R-033,LOY,1,1859928,0,
2026-05-24,R-034,LOY,1,1859928,0,
2026-05-24,R-035,PRD,1,84079,0,
2026-05-24,R-036,PRD,1,1,0,0
2026-05-24,R-037,PRD,1,84079,0,
2026-05-24,R-038,PRD,1,84079,0,
2026-05-24,R-039,PRD,1,84079,0,
2026-05-24,R-040,STO,1,642,0,
2026-05-24,R-041,STO,1,1,0,0
2026-05-24,R-042,STO,1,642,0,
2026-05-24,R-043,STO,1,642,0,
2026-05-24,R-044,STO,1,642,0,
2026-05-24,R-045,ECOM,1,145756,0,
2026-05-24,R-046,ECOM,1,145756,0,
2026-05-24,R-048,POS,1,2457997,0,
2026-05-25,R-001,POS,1,2271852,0,
2026-05-25,R-002,POS,1,4,0,0
2026-05-25,R-003,POS,1,2271852,0,
2026-05-25,R-004,POS,1,17393070,0,
2026-05-25,R-005,POS,1,2271852,0,
2026-05-25,R-006,POS,1,2271852,0,
2026-05-25,R-007,ECOM,1,157046,0,
2026-05-25,R-008,ECOM,1,157046,0,
2026-05-25,R-009,ECOM,1,157046,0,
2026-05-25,R-010,GL,1,91363,0,
2026-05-25,R-011,GL,1,91363,0,
2026-05-25,R-012,GL,1,1,0,0
2026-05-25,R-013,LOY,1,1860270,0,
2026-05-25,R-014,LOY,1,1860270,3534,
2026-05-25,R-015,LOY,1,1860270,0,
2026-05-25,R-016,ECOM,1,1106588,0,
2026-05-25,R-017,EDI,1,3,0,0
2026-05-25,R-018,EDI,1,10042,0,
2026-05-25,R-019,EDI,1,10042,0,
